squirrel_id,latitude,longitude,shift,date,age,color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
20F-PM-1007-01,40.7809187761995,-73.9649632550828,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
35E-PM-1006-01,40.7931529059779,-73.957219204335,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
9G-AM-1007-04,40.7714534847379,-73.9712308864394,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,False,False,grooming,False,False,False,False,False,False,True,False
5D-PM-1018-03,40.7701671581939,-73.9758676144255,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14F-PM-1012-06,40.7766356226979,-73.969058856545,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
23F-AM-1018-01,40.7834051716226,-73.963846339804,AM,2018-10-18,Adult,Cinnamon,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
39A-PM-1014-02,40.7976368003915,-73.9597642778427,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False
13A-PM-1014-03,40.7771035589298,-73.9745691353018,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
10B-AM-1006-02,40.7744174965072,-73.9748706415584,AM,2018-10-06,Juvenile,Gray,Above Ground,High in a tree,False,False,True,False,False,,False,False,False,False,False,False,True,False
38B-AM-1019-01,40.7969409510133,-73.9597205966324,AM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
9G-PM-1007-06,40.7719703235178,-73.971086588091,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
40B-AM-1019-02,40.7982737896998,-73.958535640774,AM,2018-10-19,Juvenile,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,True,False,False,False
35D-PM-1013-04,40.7934123941528,-73.958770180151,PM,2018-10-13,Juvenile,Gray,,,False,False,False,False,False,,False,False,False,False,False,False,False,False
10G-PM-1017-10,40.7723889080377,-73.9707274055755,PM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,False,False,playing (with #9),False,False,False,False,False,False,True,False
13C-AM-1010-04,40.7764043782924,-73.9720065066618,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
32C-PM-1013-12,40.792158440043,-73.9618064639153,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,True,False,False
37F-PM-1014-01,40.7945669054449,-73.9554432393295,PM,2018-10-14,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
31D-PM-1006-04,40.790786197111,-73.9613780522542,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,True,False
15I-PM-1012-03,40.775995869679,-73.9646901432328,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
19C-PM-1018-04,40.7818038172275,-73.9690828325179,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
10F-PM-1019-12,40.772473633538,-73.9708775864433,PM,2018-10-19,Adult,Black,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,True
18C-PM-1018-01,40.7808139538222,-73.9691050656013,PM,2018-10-18,,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7B-AM-1008-11,40.7728494038744,-73.9768434635084,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
40E-AM-1014-02,40.7970895007931,-73.9553811810434,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,True,False,True,False
38B-AM-1019-05,40.7963852299012,-73.9588468413094,AM,2018-10-19,Adult,Gray,Above Ground,,False,False,True,False,False,sitting still,False,True,False,False,False,False,False,False
3B-AM-1010-09,40.7693001754769,-73.9788138172962,AM,2018-10-10,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
19B-AM-1019-02,40.7815277479588,-73.9700162034073,AM,2018-10-19,Juvenile,Gray,Ground Plane,,True,False,False,True,False,posing,False,False,False,False,False,False,True,True
41B-AM-1010-07,40.7990973804149,-73.9570528770427,AM,2018-10-10,Adult,Cinnamon,Above Ground,,False,False,False,False,False,,True,False,False,True,False,True,False,False
4G-AM-1006-02,40.7681257911523,-73.9735489537928,AM,2018-10-06,,Gray,Above Ground,tree,False,False,False,False,False,sitting in tree,False,False,False,False,False,False,True,False
12F-PM-1007-04,40.7743070423435,-73.9695507965155,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
3B-AM-1010-08,40.7693708133873,-73.9787105069657,AM,2018-10-10,Juvenile,Gray,Above Ground,,False,False,True,False,False,together w/ #7,False,False,False,False,False,False,True,False
17H-PM-1007-02,40.7777806006951,-73.9651654887991,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
38G-PM-1020-01,40.7941272599797,-73.9537691298752,PM,2018-10-20,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,False,True
4D-PM-1008-06,40.7691725326976,-73.9764839973068,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
3G-PM-1013-01,40.7673662611015,-73.9737773613311,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
15H-PM-1008-03,40.7760402842845,-73.965796978969,PM,2018-10-08,Adult,Gray,Ground Plane,lawn moving east over Park path,False,False,False,False,False,not sure walk-pause-walk,False,False,False,False,False,False,True,False
14G-PM-1013-01,40.7754186579647,-73.9679336341793,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
5D-AM-1020-01,40.769642060286,-73.9761107065353,AM,2018-10-20,Adult,,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
5C-AM-1006-02,40.7709677983247,-73.9771614686616,AM,2018-10-06,Adult,Cinnamon,Above Ground,,True,False,True,True,False,,False,False,False,False,False,False,True,False
42H-AM-1019-02,40.7973106833951,-73.9510747586301,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
38A-PM-1013-03,40.7973522744237,-73.9598015842806,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
7G-PM-1018-05,40.7703692621371,-73.9718729101676,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
31A-AM-1010-05,40.7913532129148,-73.9638774579549,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,jumping,False,False,False,True,True,False,True,False
22C-AM-1013-03,40.7837103696906,-73.9679538163341,AM,2018-10-13,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,eating (mushroom),False,False,False,False,False,False,False,True
36F-PM-1012-04,40.7936055508162,-73.9564724104048,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
30D-AM-1017-02,40.7892431934209,-73.9613643418025,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
5C-AM-1006-03,40.7709961309457,-73.9770824412252,AM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
13H-PM-1010-05,40.7746492806333,-73.9677646187171,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
10F-PM-1019-02,40.7725506006789,-73.9710760196868,PM,2018-10-19,Juvenile,Gray,Ground Plane,"Behind fence, grass",True,False,False,False,False,,False,False,False,False,True,False,False,True
5I-PM-1008-01,40.7676902603543,-73.9711298491132,PM,2018-10-08,Adult,Black,Above Ground,in tree by arsenal - climbing,False,False,True,True,False,,False,False,False,True,False,False,False,False
16D-PM-1010-13,40.7783547795222,-73.9702755805141,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
21G-AM-1014-07,40.7809747900833,-73.9638837160341,AM,2018-10-14,Adult,Gray,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,False,False
22B-PM-1014-05,40.7838472644815,-73.968367485157,PM,2018-10-14,,Gray,Ground Plane,,False,False,False,True,False,eating (eats with head tilted far to the right (tooth issue?)),False,False,False,False,False,False,False,False
3D-AM-1006-08,40.7679895093963,-73.9772576561244,AM,2018-10-06,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
39H-AM-1007-01,40.7949911702392,-73.9519639918804,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
6D-PM-1020-01,40.7702411502308,-73.9754270368984,PM,2018-10-20,Adult,Gray,Ground Plane,Baseball field,False,False,False,False,True,,False,False,False,False,False,False,True,False
12E-PM-1018-06,40.7748702909218,-73.9712327308512,PM,2018-10-18,Juvenile,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
14D-PM-1019-04,40.7773053099657,-73.9712318712643,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
3E-PM-1008-03,40.7682404528903,-73.9761209945419,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
17F-PM-1020-03,40.7787752287055,-73.967181612203,PM,2018-10-20,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,False
22D-PM-1012-04,40.7839384318554,-73.9665709146738,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
8A-AM-1013-03,40.7732399463626,-73.9770273553525,AM,2018-10-13,Juvenile,,Above Ground,fence,True,True,True,True,False,playing tag together,False,False,False,False,False,True,False,False
7E-AM-1006-03,40.7713732567512,-73.9737091707831,AM,2018-10-06,Adult,Gray,Ground Plane,under a tree,False,False,False,True,False,,False,False,False,False,False,False,False,False
42G-PM-1014-03,40.7975076299811,-73.9520592496349,PM,2018-10-14,Adult,Cinnamon,Above Ground,on fence,True,False,False,False,False,prancing,False,False,False,False,False,False,False,True
28C-PM-1006-02,40.7887340867773,-73.963842266151,PM,2018-10-06,Adult,Gray,Ground Plane,Near rock,True,False,False,False,False,,False,False,False,False,False,False,False,True
2D-AM-1007-03,40.7676421190309,-73.9775681731459,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
32E-AM-1007-10,40.7905887826983,-73.9598155300913,AM,2018-10-07,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12C-AM-1013-03,40.7753294525644,-73.9728660779622,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
8F-PM-1012-04,40.7714260236636,-73.972416242971,PM,2018-10-12,Adult,Gray,Above Ground,,False,False,False,False,False,,False,False,False,False,False,False,False,False
2H-AM-1006-02,40.7659963196581,-73.9731498064872,AM,2018-10-06,Adult,Gray,Ground Plane,,False,True,True,False,False,,False,False,False,False,False,True,False,False
36I-AM-1017-05,40.7924167234441,-73.9527808174534,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
32B-AM-1017-03,40.7921524868211,-73.9624184586031,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,True,True
37E-PM-1006-04,40.7949401350882,-73.9568343093228,PM,2018-10-06,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12B-AM-1007-02,40.7758134257881,-73.9741401377844,AM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
4E-PM-1008-08,40.7683211694257,-73.9753574279936,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
14A-PM-1014-01,40.7786338379896,-73.9737266070919,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
15F-PM-1010-07,40.7767409597341,-73.967895656898,PM,2018-10-10,Adult,Gray,Above Ground,on fence,True,False,False,False,False,,False,False,False,False,False,False,False,True
9B-PM-1013-07,40.7742035674209,-73.9760942252437,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
8C-PM-1013-05,40.7725957408841,-73.9758464905133,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
6B-PM-1017-04,40.7717708794221,-73.9767080512177,PM,2018-10-17,Adult,Gray,Ground Plane,,True,True,False,False,True,,False,False,False,False,False,False,False,False
5D-AM-1020-02,40.7703573131398,-73.9760256477558,AM,2018-10-20,Adult,Gray,Ground Plane,,False,False,True,False,True,small jumps,False,False,False,False,False,False,False,False
40A-AM-1010-04,40.7982632456866,-73.9590236602085,AM,2018-10-10,Adult,Gray,Ground Plane,bottom great hill,False,False,False,False,True,,False,False,False,True,False,False,True,True
4E-AM-1020-01,40.7685619029765,-73.9754778808471,AM,2018-10-20,Adult,Gray,Above Ground,,False,False,True,False,False,sitting very still,False,False,False,False,False,False,True,False
32E-AM-1007-01,40.7903443029725,-73.9597648775789,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
32E-PM-1017-04,40.7907073888277,-73.9589414339242,PM,2018-10-17,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,,False,False,False,False,False,False,False,True
2D-PM-1012-02,40.7680931566797,-73.9779805668091,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
6F-PM-1008-05,40.7694584620114,-73.9733117663541,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
10B-PM-1014-02,40.7743284123118,-73.9751729403694,PM,2018-10-14,Adult,Gray,Above Ground,gingko tree by traffic light in front of Strawberry Fields,False,False,False,False,True,,False,False,False,False,True,False,False,False
3C-PM-1008-02,40.7684918638639,-73.9786339295735,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7F-AM-1008-02,40.7703022669308,-73.9726747666002,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
38D-AM-1017-02,40.7964221087879,-73.9570817579092,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,False,hiding in log,False,False,False,False,False,False,True,False
10C-PM-1013-04,40.7749628597465,-73.974420668782,PM,2018-10-13,,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
26I-PM-1010-02,40.7847591558491,-73.9589627056561,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,hiding food,False,False,False,False,True,False,True,False
10A-AM-1006-03,40.775164077652,-73.9762246600197,AM,2018-10-06,Juvenile,Cinnamon,Ground Plane,Bridle Path lawn,False,False,False,True,False,,False,False,False,False,False,False,False,False
1B-AM-1012-07,40.7676825134384,-73.9800669115792,AM,2018-10-12,Adult,Cinnamon,Above Ground,on tree trunk,False,True,True,False,False,,False,False,False,False,False,False,True,False
9A-PM-1010-04,40.7741316574113,-73.976798124308,PM,2018-10-10,,Cinnamon,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
3D-AM-1006-03,40.7684035996758,-73.9773317054464,AM,2018-10-06,Juvenile,Cinnamon,Ground Plane,on top [of] a big rock/boulder in the area,True,False,True,False,False,climbing (rock),False,False,False,False,False,True,False,False
37H-AM-1018-03,40.7932564163328,-73.9534333425633,AM,2018-10-18,Adult,Gray,Above Ground,in a tree with red berries,False,False,False,True,False,,False,True,False,False,False,False,False,True
7F-AM-1008-09,40.7706096126328,-73.9726958070536,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,playing w/ #8,False,False,False,False,False,False,True,False
